Date,Open,High,Low,Close,Volume,Stock
2024-07-12,5276.681747020914,5358.490766354572,5235.777237354086,5256.2294921875,136132200,BMRI
2024-07-15,9233.68359375,9256.652955923508,9141.80614505597,9233.68359375,36682600,BBCA
2024-07-15,4265.936367964863,4287.054864835976,4206.804576725746,4244.81787109375,94794900,BBNI
2024-07-15,4074.052278510763,4082.3328725727765,3982.9657438286113,3991.246337890625,188713000,BBRI
2024-07-15,5276.6810792937995,5276.6810792937995,5153.96756582185,5194.8720703125,66071800,BMRI
2024-07-16,9164.776004043655,9210.714730880967,9141.806640625,9141.806640625,37192700,BBCA
2024-07-16,4265.936975440826,4265.936975440826,4206.80517578125,4206.80517578125,66371200,BBNI
2024-07-16,3991.2467905572803,4007.807980559593,3916.721435546875,3916.721435546875,189271400,BBRI
2024-07-16,5235.77657480315,5235.77657480315,5153.96756582185,5194.8720703125,64687900,BMRI
2024-07-17,9095.868672273598,9141.807402941646,9003.9912109375,9003.9912109375,90666000,BBCA
2024-07-17,4265.936704101562,4287.055202636719,4223.69970703125,4223.69970703125,59615300,BBNI
2024-07-17,3933.2826373957782,3982.9662075523565,3908.4408523174893,3941.563232421875,263325400,BBRI
2024-07-17,5276.681640625,5338.038403888082,5215.324877361919,5276.681640625,109729800,BMRI
2024-07-18,9003.991626701732,9279.6240234375,9003.991626701732,9279.6240234375,65383200,BBCA
2024-07-18,4215.252281211515,4329.292172586976,4215.252281211515,4287.05517578125,86127800,BBNI
2024-07-18,3941.563202965235,4049.2109375,3933.2826080010223,4049.2109375,296614900,BBRI
2024-07-18,5358.49072265625,5399.395231989504,5317.586213322997,5358.49072265625,132532000,BMRI
2024-07-19,9233.68370949074,9302.591796875,9164.775622106481,9302.591796875,53880300,BBCA
2024-07-19,4287.0553289675245,4308.173828125,4244.818330652573,4308.173828125,66907300,BBNI
2024-07-19,4032.649428013393,4065.771805245536,4016.0882393973216,4057.4912109375,135104800,BBRI
2024-07-19,5317.585832734674,5338.0380859375,5276.681326329023,5338.0380859375,63165500,BMRI
2024-07-22,9302.593389832147,9325.562756226795,9279.6240234375,9279.6240234375,31285300,BBCA
2024-07-22,4329.2923272824755,4350.410826439951,4265.936829810049,4308.173828125,32378000,BBNI
2024-07-22,4074.0525673052443,4090.6137566032335,4040.930188709267,4065.77197265625,140128300,BBRI
2024-07-22,5378.942831010961,5481.2041015625,5338.038322790345,5481.2041015625,110467000,BMRI
2024-07-23,9371.50159321253,9371.50159321253,9302.593493262439,9348.5322265625,39321100,BBCA
2024-07-23,4308.17351871906,4329.292016359839,4265.9365234375,4265.9365234375,30554100,BBNI
2024-07-23,4057.491574854841,4065.772169905565,3958.124434246151,3966.405029296875,170919500,BBRI
2024-07-23,5522.108435288915,5522.108435288915,5358.490407576651,5419.84716796875,77861700,BMRI
2024-07-24,9302.593027876861,9348.531758878722,9256.654296875,9256.654296875,24658000,BBCA
2024-07-24,4265.936829810049,4308.173828125,4223.699831495098,4308.173828125,23442100,BBNI
2024-07-24,3949.843672876079,3974.6854569822176,3941.5630781740324,3958.124267578125,116037600,BBRI
2024-07-24,5317.586043074324,5378.9428051097975,5297.1337890625,5297.1337890625,63940900,BMRI
2024-07-25,9394.470807418082,9463.37890625,9371.501441140777,9463.37890625,98088100,BBCA
2024-07-25,4265.936367964863,4287.054864835976,4206.804576725746,4244.81787109375,52463300,BBNI
2024-07-25,3941.5632085272605,3941.5632085272605,3858.7572587682844,3891.879638671875,274397700,BBRI
2024-07-25,5276.6815997801805,5378.94287109375,5235.777091254753,5378.94287109375,66655400,BMRI
2024-07-26,9532.286385820218,9555.255750605327,9463.378291464891,9486.34765625,75565800,BBCA
2024-07-26,4223.69970703125,4287.055202636719,4215.252307617187,4223.69970703125,41982600,BBNI
2024-07-26,3941.563232421875,3982.9662075523565,3925.002042369682,3941.563232421875,192267300,BBRI
2024-07-26,5378.942977322878,5419.847486656131,5317.586213322997,5358.49072265625,76519500,BMRI
2024-07-29,9555.255640243902,9578.225004763719,9348.531359565548,9417.439453125,69092500,BBCA
2024-07-29,4244.81787109375,4265.936367964863,4223.699374222637,4244.81787109375,19854800,BBNI
2024-07-29,3974.6854569822176,3974.6854569822176,3941.5630781740324,3958.124267578125,126109900,BBRI
2024-07-29,5358.490551097973,5358.490551097973,5276.681535050676,5297.1337890625,54435300,BMRI
2024-07-30,9463.379059812652,9463.379059812652,9348.5322265625,9348.5322265625,32122900,BBCA
2024-07-30,4223.699889520202,4223.699889520202,4181.462890625,4181.462890625,36234500,BBNI
2024-07-30,3908.440323039347,3925.0015108488356,3867.037353515625,3867.037353515625,201835700,BBRI
2024-07-30,5297.1337890625,5358.490551097973,5215.3247730152025,5297.1337890625,86701400,BMRI
2024-07-31,9509.316292198906,9509.316292198906,9394.46947707573,9440.408203125,82519900,BBCA
2024-07-31,4198.357421875,4244.818117690518,4156.120425679074,4198.357421875,34106000,BBNI
2024-07-31,3850.4761657061363,3900.1597291346025,3850.4761657061363,3867.037353515625,168490300,BBRI
2024-07-31,5235.77685546875,5297.133615493774,5215.324602127075,5235.77685546875,99004100,BMRI
2024-08-01,9371.501543674698,9532.287109375,9371.501543674698,9532.287109375,61176200,BBCA
2024-08-01,4173.015284405788,4287.05517578125,4173.015284405788,4287.05517578125,54207300,BBNI
2024-08-01,3900.160092002467,3933.282470703125,3883.598902652138,3933.282470703125,169636700,BBRI
2024-08-01,5358.490845630787,5522.10888671875,5317.5863353587965,5522.10888671875,163086200,BMRI
2024-08-02,9440.409071978402,9509.317167394302,9371.5009765625,9371.5009765625,55699900,BBCA
2024-08-02,4265.936829810049,4350.410826439951,4244.818330652573,4308.173828125,75959300,BBNI
2024-08-02,3916.721100695827,3933.2822892822783,3883.598723522923,3900.159912109375,113328400,BBRI
2024-08-02,5481.204166187959,5624.369946648093,5460.751911836512,5563.01318359375,167892400,BMRI
2024-08-05,9187.745253164556,9325.561431962025,9072.8984375,9072.8984375,126328300,BBCA
2024-08-05,4244.818253055695,4265.9367518271165,4122.330960181452,4189.91015625,65485300,BBNI
2024-08-05,3858.7566031146525,3867.037196683568,3734.547699580919,3751.10888671875,329430900,BBRI
2024-08-05,5481.2041424073195,5501.656396670033,5317.586108305609,5378.94287109375,184384000,BMRI
2024-08-06,9256.655173339843,9256.655173339843,9141.808334960937,9187.7470703125,78473900,BBCA
2024-08-06,4223.699374222637,4287.054864835976,4173.014981731965,4244.81787109375,51827100,BBNI
2024-08-06,3767.6700306768003,3850.4759654169497,3742.8282502547554,3809.072998046875,238051800,BBRI
2024-08-06,5440.299421432783,5481.203928360849,5338.038154112618,5419.84716796875,95785000,BMRI
2024-08-07,9187.74655785891,9279.6240234375,9187.74655785891,9279.6240234375,52327400,BBCA
2024-08-07,4244.8182055664065,4265.936704101562,4206.804908203125,4223.69970703125,32547900,BBNI
2024-08-07,3842.1957098890693,3842.1957098890693,3800.7927388773337,3825.634521484375,125937500,BBRI
2024-08-07,5501.656525671702,5542.56103515625,5440.29976144488,5542.56103515625,84582200,BMRI
2024-08-08,9325.56163565862,9394.4697265625,9256.653544754738,9394.4697265625,54162100,BBCA
2024-08-08,4223.699374222637,4308.1733617070895,4198.357177977301,4244.81787109375,51493100,BBNI
2024-08-08,3809.0737535206545,3883.5991095677978,3800.793158404305,3858.75732421875,131343400,BBRI
2024-08-08,5563.01318359375,5603.917692296645,5501.656420539407,5563.01318359375,81408500,BMRI
2024-08-09,9394.47059729064,9417.439963054187,9279.623768472906,9325.5625,47062400,BBCA
2024-08-09,4265.936980754574,4392.647980182927,4265.936980754574,4329.29248046875,33031700,BBNI
2024-08-09,3891.879135229858,3916.720916944091,3867.037353515625,3867.037353515625,98730900,BBRI
2024-08-09,5583.4652268903965,5644.821987625456,5563.012973312044,5603.91748046875,79710700,BMRI
2024-08-12,9279.623516007967,9371.5009765625,9256.654150869332,9371.5009765625,40364100,BBCA
2024-08-12,4350.4109803734755,4350.4109803734755,4287.055480659299,4329.29248046875,14296000,BBNI
2024-08-12,3908.44049228766,3908.44049228766,3850.4763324444107,3875.318115234375,83552800,BBRI
2024-08-12,5624.370011039402,5644.822265625,5542.560992697011,5644.822265625,50756000,BMRI
2024-08-13,9417.440173695388,9463.37890625,9348.532074863471,9463.37890625,55207100,BBCA
2024-08-13,4371.529296875,4392.64779589372,4329.29229883756,4371.529296875,26196400,BBNI
2024-08-13,3891.879484532243,3933.282457771948,3883.5988898843025,3908.440673828125,109533400,BBRI
2024-08-13,5603.917818777902,5726.63134765625,5603.917818777902,5726.63134765625,68666000,BMRI
2024-08-14,9463.378437117035,9463.378437117035,9371.5009765625,9371.5009765625,47999100,BBCA
2024-08-14,4434.884918357524,4540.477416413655,4413.766418746298,4456.00341796875,93112500,BBNI
2024-08-14,3949.8433675805563,4007.807526014653,3941.5627735185426,3991.246337890625,262716500,BBRI
2024-08-14,5787.98779296875,5808.440046654152,5747.083285597946,5787.98779296875,97695100,BMRI
2024-08-15,9371.500362927873,9463.377817466382,9348.530999293247,9394.4697265625,33396600,BBCA
2024-08-15,4477.121763392857,4498.240262276786,4413.766266741071,4434.884765625,33034700,BBNI
2024-08-15,4016.0885335791927,4032.649723408385,3966.404964091615,3999.52734375,214394900,BBRI
2024-08-15,5787.9880049627445,5787.9880049627445,5665.27447835576,5747.08349609375,75955500,BMRI
2024-08-16,9463.378291464891,9486.34765625,9417.439561894673,9486.34765625,40731400,BBCA
2024-08-16,4477.1220703125,4519.3590709758255,4456.003569980837,4477.1220703125,33604900,BBNI
2024-08-16,4016.0885335791927,4032.649723408385,3999.52734375,3999.52734375,149701700,BBRI
2024-08-16,5787.98779296875,5828.892300339554,5747.083285597946,5787.98779296875,64266400,BMRI
2024-08-19,9486.34837631777,9578.225842432228,9440.409643260542,9532.287109375,51054400,BBCA
2024-08-19,4477.12140405958,4603.832387193341,4456.002906870619,4519.3583984375,55661900,BBNI
2024-08-19,3991.246337890625,3991.246337890625,3933.282179456529,3991.246337890625,196203200,BBRI
2024-08-19,5787.98796369646,5849.3447265625,5747.083455119099,5849.3447265625,50246100,BMRI
2024-08-20,9486.34715508843,9601.193972946643,9463.377791516787,9578.224609375,60304400,BBCA
2024-08-20,4540.477177868151,4646.069670376713,4540.477177868151,4624.951171875,69978300,BBNI
2024-08-20,4024.3686967329545,4098.89404296875,4007.8075086805557,4098.89404296875,310085500,BBRI
2024-08-20,5890.2490234375,6012.962544759115,5849.344516330295,5890.2490234375,102615900,BMRI
2024-08-21,9647.13270008993,9647.13270008993,9578.224609375,9578.224609375,84848800,BBCA
2024-08-21,4624.951507848337,4688.307007955848,4582.714507776663,4603.8330078125,92703900,BBNI
2024-08-21,4132.016491459865,4223.10302734375,4123.735897288602,4223.10302734375,390307000,BBRI
2024-08-21,5972.057825969828,5972.057825969828,5910.701067483837,5931.1533203125,88487800,BMRI
2024-08-22,9509.317021035109,9555.255750605327,9394.470197109564,9486.34765625,56611600,BBCA
2024-08-22,4582.714415636108,4582.714415636108,4413.766418746298,4456.00341796875,72626600,BBNI
2024-08-22,4243.805149191677,4264.506637724319,4160.9991950611075,4181.70068359375,474043100,BBRI
2024-08-22,5849.344660765736,5869.796914824357,5665.2743742381435,5767.53564453125,157323000,BMRI
2024-08-23,9486.34765625,9532.286385820218,9463.378291464891,9486.34765625,46651600,BBCA
2024-08-23,4477.122007597477,4646.070007884175,4477.122007597477,4603.8330078125,69905300,BBNI
2024-08-23,4264.50634765625,4305.90932190534,4243.804860531705,4264.50634765625,217759300,BBRI
2024-08-23,5726.631136414007,5787.987898589872,5706.178882355386,5767.53564453125,111752100,BMRI
2024-08-26,9440.408926679782,9532.286385820218,9417.439561894673,9486.34765625,35145600,BBCA
2024-08-26,4603.832495227658,4688.306485965781,4603.832495227658,4667.18798828125,68435700,BBNI
2024-08-26,4305.909382370283,4409.416819446492,4305.909382370283,4388.71533203125,361169800,BBRI
2024-08-26,5767.53564453125,5808.4401526484935,5726.631136414007,5767.53564453125,78515400,BMRI
2024-08-27,9440.409071978402,9463.378437117035,9348.531611423867,9371.5009765625,60448400,BBCA
2024-08-27,4667.188196252894,4688.306694878473,4519.358705873843,4561.595703125,57135700,BBNI
2024-08-27,4347.312471693841,4368.013959654288,4223.103543931159,4285.2080078125,271088700,BBRI
2024-08-27,5747.08349609375,5767.535750528247,5665.27447835576,5747.08349609375,91686700,BMRI
2024-08-28,9463.377679649759,9509.31640625,9417.438953049517,9509.31640625,38489900,BBCA
2024-08-28,4561.59554869186,4582.714046602471,4456.003059138808,4540.47705078125,48476500,BBNI
2024-08-28,4223.103373407161,4285.207834780796,4160.998912033526,4264.50634765625,277561700,BBRI
2024-08-28,5747.0836211207825,5910.70166015625,5726.6313662413495,5910.70166015625,114606200,BMRI
2024-08-29,9647.1327265434,9647.1327265434,9394.4697265625,9394.4697265625,53004700,BBCA
2024-08-29,4582.714571970813,4582.714571970813,4477.1220703125,4477.1220703125,40749200,BBNI
2024-08-29,4243.8046875,4285.207660060975,4223.103201219512,4243.8046875,160041900,BBRI
2024-08-29,5972.057967924736,5972.057967924736,5808.43994140625,5808.43994140625,94475900,BMRI
2024-08-30,9486.34765625,9486.34765625,9371.500832324455,9486.34765625,158403700,BBCA
2024-08-30,4477.12140405958,4561.59539281542,4477.12140405958,4519.3583984375,86718500,BBNI
2024-08-30,4285.207834780796,4285.207834780796,4243.804860531705,4264.50634765625,275298000,BBRI
2024-08-30,5808.440323464912,5869.797087445175,5787.988068804824,5828.892578125,153760500,BMRI
2024-09-02,9532.28565522354,9532.28565522354,9371.500114051096,9440.408203125,72008600,BBCA
2024-09-02,4519.3583984375,4561.59539281542,4498.239901248539,4519.3583984375,22988100,BBNI
2024-09-02,4264.506519852053,4326.610983733393,4264.506519852053,4285.2080078125,136717200,BBRI
2024-09-02,5890.2490234375,5951.605784098308,5828.892262776693,5890.2490234375,82176000,BMRI
2024-09-03,9486.348426462684,9486.348426462684,9325.562859912468,9348.5322265625,50950200,BBCA
2024-09-03,4540.47705078125,4561.59554869186,4498.240054960029,4540.47705078125,20288700,BBNI
2024-09-03,4326.610983733393,4347.312471693841,4264.506519852053,4285.2080078125,166033900,BBRI
2024-09-03,5890.24906139576,5931.153568766564,5767.535539283348,5787.98779296875,75100800,BMRI
2024-09-04,9325.562708586165,9463.37890625,9302.593342308859,9463.37890625,44817000,BBCA
2024-09-04,4498.239901248539,4540.476895626461,4477.12140405958,4519.3583984375,47278700,BBNI
2024-09-04,4223.10302734375,4285.207483628216,4223.10302734375,4223.10302734375,141890400,BBRI
2024-09-04,5726.631097560976,5869.796875,5726.631097560976,5869.796875,78789800,BMRI
2024-09-05,9509.316911204269,9509.316911204269,9417.439453125,9417.439453125,39332900,BBCA
2024-09-05,4540.477507704989,4603.8330078125,4519.359007669152,4603.8330078125,62221800,BBNI
2024-09-05,4243.804860531705,4264.50634765625,4202.401886282615,4264.50634765625,166436800,BBRI
2024-09-05,5828.892367160279,5910.701382839721,5828.892367160279,5869.796875,59432000,BMRI
2024-09-06,9394.470807418082,9463.37890625,9394.470807418082,9463.37890625,31541800,BBCA
2024-09-06,4646.06929272677,4793.898770222622,4624.950795941649,4772.7802734375,139365300,BBNI
2024-09-06,4305.908866626794,4347.311836498206,4264.505896755382,4326.6103515625,170520700,BBRI
2024-09-06,5869.796561826509,5951.605573141164,5849.3443089978455,5931.1533203125,63619300,BMRI
2024-09-09,9463.377566149635,9509.316292198906,9371.500114051096,9440.408203125,36185100,BBCA
2024-09-09,4772.780733999727,4857.254729291758,4751.662235176719,4836.13623046875,78827500,BBNI
2024-09-09,4368.013959654288,4388.715447614734,4264.506519852053,4285.2080078125,201448700,BBRI
2024-09-09,5931.1533203125,5931.1533203125,5890.248814655173,5931.1533203125,71430300,BMRI
2024-09-10,9509.31640625,9509.31640625,9440.408316349638,9509.31640625,55093100,BBCA
2024-09-10,4857.2545744243425,4878.373072574013,4815.017578125,4815.017578125,55033900,BBNI
2024-09-10,4305.909523809524,4347.3125,4243.80505952381,4347.3125,202326400,BBRI
2024-09-10,5931.1533203125,5951.605573141164,5910.701067483837,5931.1533203125,73515700,BMRI
2024-09-11,9578.224609375,9578.224609375,9509.316518660073,9578.224609375,64621300,BBCA
2024-09-11,4815.017267007744,4857.254260577987,4772.7802734375,4772.7802734375,33792600,BBNI
2024-09-11,4326.610983733393,4347.312471693841,4243.805031891607,4285.2080078125,165284900,BBRI
2024-09-11,5972.05827595339,6053.867293432204,5951.606021583687,6033.4150390625,91822300,BMRI
2024-09-12,9601.194697195704,9647.133427804296,9532.286601282816,9624.1640625,70759100,BBCA
2024-09-12,4751.662445068359,4772.780944824219,4709.425445556641,4730.5439453125,43318600,BBNI
2024-09-12,4285.2080078125,4326.610983733393,4264.506519852053,4285.2080078125,138542100,BBRI
2024-09-12,6033.414866826306,6074.31937439801,5972.05810546875,5972.05810546875,68254300,BMRI
2024-09-13,9555.255245803357,9578.224609375,9486.34715508843,9578.224609375,70057100,BBCA
2024-09-13,4730.544097222222,4772.781098090278,4709.4255967881945,4751.66259765625,34311700,BBNI
2024-09-13,4305.909382370283,4388.71533203125,4285.207894955041,4388.71533203125,259722600,BBRI
2024-09-13,5972.058211179124,5972.058211179124,5910.701448735503,5951.60595703125,45854000,BMRI
2024-09-17,9601.194084821429,9647.1328125,9509.316629464285,9647.1328125,89745000,BBCA
2024-09-17,4730.543279867256,4815.017267007744,4730.543279867256,4772.7802734375,40776200,BBNI
2024-09-17,4430.118306861734,4430.118306861734,4347.312357200766,4388.71533203125,201331600,BBRI
2024-09-17,5992.510321312079,6094.771589593855,5972.058067655724,6074.3193359375,96428000,BMRI
2024-09-18,9647.132674632352,9761.9794921875,9601.193947610294,9761.9794921875,65420200,BBCA
2024-09-18,4815.017578125,4815.017578125,4730.543585526316,4815.017578125,64489200,BBNI
2024-09-18,4430.1181640625,4450.819650810456,4409.416677314544,4430.1181640625,186877300,BBRI
2024-09-18,6033.414933488176,6094.771695523649,6012.962679476352,6053.8671875,47279200,BMRI
2024-09-19,9830.887668434632,10014.642578125,9784.94894101204,10014.642578125,140886600,BBCA
2024-09-19,4899.491366013949,4941.728360548552,4857.2543714793455,4920.60986328125,93847800,BBNI
2024-09-19,4492.221991644966,4554.326443142361,4471.5205078125,4471.5205078125,332941100,BBRI
2024-09-19,6094.771695523649,6176.580711570946,6053.8671875,6053.8671875,124377800,BMRI
2024-09-20,10014.64370649652,10014.64370649652,9899.796875,9899.796875,142194600,BBCA
2024-09-20,4920.610381283967,4920.610381283967,4857.2548828125,4857.2548828125,47673600,BBNI
2024-09-20,4471.52082122093,4512.923791787791,4450.8193359375,4450.8193359375,260437400,BBRI
2024-09-20,6053.867120612158,6074.31937439801,5972.05810546875,5972.05810546875,97901700,BMRI
2024-09-23,9853.857742936643,10060.58203125,9853.857742936643,10060.58203125,72553800,BBCA
2024-09-23,4857.254701811692,4941.728696625808,4836.136203108163,4899.49169921875,48008700,BBNI
2024-09-23,4430.118226207386,4554.3271484375,4430.118226207386,4554.3271484375,245292000,BBRI
2024-09-23,5992.510697947253,6094.77197265625,5972.058443005453,6094.77197265625,79675600,BMRI
2024-09-24,9899.795285825376,10060.580824110242,9899.795285825376,9922.7646484375,105191100,BBCA
2024-09-24,4899.49169921875,4920.610197922279,4857.254701811692,4899.49169921875,39900400,BBNI
2024-09-24,4595.729805924774,4616.431291537047,4575.0283203125,4575.0283203125,195415700,BBRI
2024-09-24,6053.867082281145,6115.22384325021,6033.414828624789,6074.3193359375,81817100,BMRI
2024-09-25,9807.9185515373,9968.7041015625,9670.102365801411,9968.7041015625,158369100,BBCA
2024-09-25,4857.254943847656,4857.254943847656,4603.832946777344,4730.5439453125,120885200,BBNI
2024-09-25,4471.520961707746,4492.222447641579,4305.909074237089,4409.41650390625,607065900,BBRI
2024-09-25,6012.962544759115,6012.962544759115,5767.535502115886,5890.2490234375,192197100,BMRI
2024-09-26,9991.673241731161,9991.673241731161,9807.918331538405,9830.8876953125,84960100,BBCA
2024-09-26,4730.5439453125,4751.662445068359,4603.832946777344,4730.5439453125,59306200,BBNI
2024-09-26,4264.506637724319,4305.909614789603,4160.9991950611075,4181.70068359375,855266800,BBRI
2024-09-26,5869.796875,5890.249128919861,5808.440113240418,5869.796875,173044000,BMRI
2024-09-27,9647.133032570422,9876.826676203053,9555.255575117371,9784.94921875,93027400,BBCA
2024-09-27,4730.544008027523,4730.544008027523,4561.596007740826,4603.8330078125,79718100,BBNI
2024-09-27,4181.700056487439,4264.505998200061,4140.297085631128,4223.10302734375,304694300,BBRI
2024-09-27,5747.083390472629,5828.892406707115,5726.631136414007,5767.53564453125,161405200,BMRI
2024-09-30,9624.163844960654,9693.07193931598,9486.34765625,9486.34765625,144692100,BBCA
2024-09-30,4561.59539281542,4603.832387193341,4498.239901248539,4519.3583984375,69417600,BBNI
2024-09-30,4181.699983230745,4181.699983230745,4098.89404296875,4098.89404296875,539169900,BBRI
2024-09-30,5726.63068310018,5747.082935539824,5624.369420901962,5665.27392578125,166203500,BMRI
2024-10-01,9555.256072274882,9693.072265625,9532.286706716528,9693.072265625,59797700,BBCA
2024-10-01,4540.47705078125,4603.832544513081,4519.35855287064,4540.47705078125,40085600,BBNI
2024-10-01,4115.4556101831895,4202.40185546875,4115.4556101831895,4202.40185546875,197069300,BBRI
2024-10-01,5726.631136414007,5787.987898589872,5685.726628296765,5767.53564453125,82690100,BMRI
2024-10-02,9486.347265625,9693.071540178571,9486.347265625,9647.1328125,86746200,BBCA
2024-10-02,4498.239901248539,4561.59539281542,4477.12140405958,4519.3583984375,27716400,BBNI
2024-10-02,4140.297337582237,4202.40179764597,4057.491390830592,4090.61376953125,307487600,BBRI
2024-10-02,5747.083217825941,5808.439978158603,5665.274204049059,5706.1787109375,91076400,BMRI
2024-10-03,9601.1943359375,9670.102429257626,9555.255607057417,9601.1943359375,60887000,BBCA
2024-10-03,4540.47705078125,4561.59554869186,4477.121557049419,4540.47705078125,42597000,BBNI
2024-10-03,4057.491058101499,4107.1746220782525,4024.3686821169968,4074.05224609375,354814800,BBRI
2024-10-03,5726.631136414007,5787.987898589872,5644.822120179521,5767.53564453125,86264900,BMRI
2024-10-04,9555.255966587112,9624.1640625,9509.31723597852,9624.1640625,58500400,BBCA
2024-10-04,4561.595730633803,4582.714229386737,4434.884738116198,4498.240234375,35822100,BBNI
2024-10-04,4032.6497355645574,4074.0527102623455,4016.088545685442,4024.369140625,289960700,BBRI
2024-10-04,5747.0838175163,5767.5360730946495,5644.822539624551,5685.72705078125,79485300,BMRI
2024-10-07,9509.317638804612,9532.287005081917,9417.440173695388,9463.37890625,91867900,BBCA
2024-10-07,4498.239947979267,4519.35844538762,4392.6474609375,4392.6474609375,52624000,BBNI
2024-10-07,4024.3687141386804,4082.3328725727765,3982.9657438286113,3991.246337890625,308452200,BBRI
2024-10-07,5665.274135298295,5665.274135298295,5563.012869318181,5624.36962890625,103943100,BMRI
2024-10-08,9371.500939002404,9647.133319561299,9325.562208909254,9555.255859375,99622900,BBCA
2024-10-08,4350.410420925818,4561.59539281542,4308.173426547897,4519.3583984375,90686900,BBNI
2024-10-08,3974.68546875,4181.700336914063,3941.5630898437503,4140.29736328125,527474400,BBRI
2024-10-08,5583.46525611473,5869.796807710358,5542.5607487439265,5787.98779296875,132141500,BMRI
2024-10-09,9555.255245803357,9670.10206366157,9555.255245803357,9578.224609375,56835200,BBCA
2024-10-09,4519.358733127934,4582.714229386737,4456.003236869132,4498.240234375,70831500,BBNI
2024-10-09,4140.297168166835,4202.401625689338,4082.3330078124995,4082.3330078125,309336600,BBRI
2024-10-09,5787.988328672999,5869.797350986399,5685.72705078125,5685.72705078125,76515700,BMRI
2024-10-10,9578.224720982143,9647.1328125,9555.255357142858,9647.1328125,51080000,BBCA
2024-10-10,4519.358733127934,4561.595730633803,4498.240234375,4498.240234375,25892500,BBNI
2024-10-10,4074.0527102623455,4115.455684960134,4024.369140625,4024.369140625,226564700,BBRI
2024-10-10,5665.2747952029,5767.5360730946495,5644.822539624551,5685.72705078125,44291900,BMRI
2024-10-11,9716.042041603916,9716.042041603916,9532.287109375,9532.287109375,44632100,BBCA
2024-10-11,4582.714046602471,4582.714046602471,4498.240054960029,4540.47705078125,14488900,BBNI
2024-10-11,4065.771805245536,4090.613588169643,4049.2106166294643,4057.4912109375,104875300,BBRI
2024-10-11,5747.0838175163,5747.0838175163,5665.2747952029,5685.72705078125,45331500,BMRI
2024-10-14,9532.28599330357,9647.1328125,9532.28599330357,9647.1328125,31738600,BBCA
2024-10-14,4540.477356800836,4603.8328548027075,4540.477356800836,4582.71435546875,36808100,BBNI
2024-10-14,4057.4912109375,4082.3329938616075,4032.649428013393,4057.4912109375,125414400,BBRI
2024-10-14,5665.27392578125,5706.178430660537,5644.821673341607,5665.27392578125,55885300,BMRI
2024-10-15,9693.071401654412,9761.9794921875,9601.193947610294,9761.9794921875,66635200,BBCA
2024-10-15,4603.832341974432,4667.187832919034,4582.713844992898,4646.0693359375,44248600,BBNI
2024-10-15,4082.3328400898754,4132.016404066629,4074.05224609375,4074.05224609375,142372200,BBRI
2024-10-15,5726.631136414007,5808.4401526484935,5665.2743742381435,5767.53564453125,90358600,BMRI
2024-10-16,9830.888350238663,9853.85771554296,9624.1640625,9624.1640625,63255900,BBCA
2024-10-16,4646.069670376713,4646.069670376713,4603.832673373287,4624.951171875,26629100,BBNI
2024-10-16,4098.89404296875,4115.455231021149,4074.0522608901515,4098.89404296875,118014300,BBRI
2024-10-16,5767.535857282366,5787.988112095424,5665.274583217076,5726.63134765625,133022500,BMRI
2024-10-17,9693.071869536714,9922.765515734265,9647.133140297203,9853.857421875,66993300,BBCA
2024-10-17,4646.0693359375,4709.424826882102,4624.950838955966,4646.0693359375,48570900,BBNI
2024-10-17,4107.175138052209,4181.700493379769,4090.613947979418,4123.736328125,188127700,BBRI
2024-10-17,5767.535876000216,5931.153915035683,5726.6313662413495,5910.70166015625,90219900,BMRI
2024-10-18,9991.673975744912,9991.673975744912,9853.857782976018,9876.8271484375,56299600,BBCA
2024-10-18,4688.306286297014,4772.7802734375,4688.306286297014,4772.7802734375,58870300,BBNI
2024-10-18,4160.998837261853,4181.7003240143995,4107.174971705232,4115.45556640625,157113000,BBRI
2024-10-18,5951.605890679442,5972.058144599303,5869.796875,5869.796875,57379200,BMRI
2024-10-21,9968.704501793032,9968.704501793032,9807.9189453125,9807.9189453125,36472500,BBCA
2024-10-21,4815.018098958333,4857.255099826389,4730.544097222222,4751.66259765625,50980600,BBNI
2024-10-21,4123.735519867861,4160.998190228112,4115.454926454471,4132.01611328125,110708200,BBRI
2024-10-21,5931.153530544705,5931.153530544705,5828.892262776693,5890.2490234375,43056000,BMRI
2024-10-22,9624.163448660714,9739.010267857142,9624.163448660714,9647.1328125,94799500,BBCA
2024-10-22,4772.7802734375,4793.898770222622,4709.424783082135,4772.7802734375,59956900,BBNI
2024-10-22,4107.174776785714,4115.45537109375,4057.4912109375,4057.4912109375,199707500,BBRI
2024-10-22,5849.344554024956,5869.796807710358,5787.98779296875,5787.98779296875,43582700,BMRI
2024-10-23,9624.16366820716,9784.94921875,9624.16366820716,9784.94921875,48903000,BBCA
2024-10-23,4793.89892578125,4793.89892578125,4730.543433370044,4793.89892578125,63163700,BBNI
2024-10-23,3999.527355806327,4049.2109254436727,3982.966165927212,4024.369140625,222147300,BBRI
2024-10-23,5787.98779296875,5828.892300339554,5747.083285597946,5787.98779296875,38222900,BMRI
2024-10-24,9853.857059086595,9968.703877957067,9830.8876953125,9830.8876953125,85341200,BBCA
2024-10-24,4772.781098090278,4815.018098958333,4751.66259765625,4751.66259765625,26445200,BBNI
2024-10-24,3991.246337890625,4057.4910903867353,3982.9657438286113,3991.246337890625,218162100,BBRI
